commit;path;class;type;cbo;wmc;rfc;lcom;nom;nopm;nosm;nof;nopf;nosf;nosi;loc
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Link.java;org.apache.abdera.model.Link;interface;5;15;0;105;15;0;0;31;31;31;0;221
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/xpath/XPath.java;org.apache.abdera.xpath.XPath;interface;7;14;1;91;14;0;0;1;1;1;0;74
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/URIHelper.java;org.apache.abdera.util.URIHelper;class;4;8;12;1;2;2;2;0;0;0;1;52
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/parser/ParserOptions.java;org.apache.abdera.parser.ParserOptions;interface;4;8;0;28;8;0;0;0;0;0;0;68
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMControl.java;org.apache.abdera.parser.stax.FOMControl;class;10;10;5;28;8;8;0;1;0;1;0;77
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Text.java;org.apache.abdera.model.Text;interface;3;8;1;6;4;1;1;0;0;0;0;81
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMException.java;org.apache.abdera.parser.stax.FOMException;class;3;4;0;6;4;4;0;1;0;1;0;34
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Generator.java;org.apache.abdera.model.Generator;interface;3;6;0;15;6;0;0;0;0;0;0;85
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Person.java;org.apache.abdera.model.Person;interface;6;13;0;78;13;0;0;0;0;0;0;132
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/simple/Create.java;org.apache.abdera.examples.simple.Create;class;4;1;15;0;1;1;1;0;0;0;0;50
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/factory/ExtensionFactory.java;org.apache.abdera.factory.ExtensionFactory;interface;6;3;0;3;3;0;0;0;0;0;0;75
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/EncryptionBase.java;org.apache.abdera.security.util.EncryptionBase;class;4;1;3;0;1;1;0;0;0;0;0;31
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/AbstractParser.java;org.apache.abdera.util.AbstractParser;class;8;5;2;10;5;5;0;0;0;0;0;59
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/SecurityBase.java;org.apache.abdera.security.util.SecurityBase;class;14;12;15;6;4;0;0;0;0;0;0;95
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/parser/ParseException.java;org.apache.abdera.parser.ParseException;class;3;4;0;6;4;4;0;1;0;1;0;37
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/SignatureOptions.java;org.apache.abdera.security.SignatureOptions;interface;3;4;0;6;4;0;0;0;0;0;0;27
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/ConfigProperties.java;org.apache.abdera.util.ConfigProperties;class;4;17;5;7;6;4;5;4;0;4;5;61
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlEncryptionOptions.java;org.apache.abdera.security.xmlsec.XmlEncryptionOptions;class;4;10;0;35;10;10;0;5;0;0;0;59
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/Main.java;org.apache.abdera.examples.appclient.Main;class;11;9;24;3;3;1;3;0;0;0;9;112
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/factory/Factory.java;org.apache.abdera.factory.Factory;interface;36;102;1;5151;102;0;0;1;1;1;0;171
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/ExtensionElement.java;org.apache.abdera.model.ExtensionElement;interface;2;1;0;0;1;0;0;0;0;0;0;26
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlSecurityOptions.java;org.apache.abdera.security.xmlsec.XmlSecurityOptions;class;2;3;0;0;2;2;0;1;0;0;0;30
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/ClientException.java;org.apache.abdera.examples.appclient.ClientException;class;2;4;0;0;4;4;1;2;0;1;0;35
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMFeed.java;org.apache.abdera.parser.stax.FOMFeed;class;17;15;15;66;12;12;0;1;0;1;0;107
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMService.java;org.apache.abdera.parser.stax.FOMService;class;16;14;10;55;11;11;0;1;0;1;0;102
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/RequestOptions.java;org.apache.abdera.examples.appclient.RequestOptions;class;4;22;2;135;18;18;0;9;0;0;0;90
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMLink.java;org.apache.abdera.parser.stax.FOMLink;class;15;32;17;251;23;23;1;2;0;2;0;154
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/Encryption.java;org.apache.abdera.security.Encryption;interface;3;4;1;6;4;0;0;1;1;1;0;30
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Collection.java;org.apache.abdera.model.Collection;interface;5;10;0;45;10;0;0;0;0;0;0;94
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Source.java;org.apache.abdera.model.Source;interface;20;107;0;5671;107;0;0;0;0;0;0;542
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMStringElement.java;org.apache.abdera.parser.stax.FOMStringElement;class;8;6;3;10;5;5;0;1;0;1;0;62
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Entry.java;org.apache.abdera.model.Entry;interface;27;149;0;11026;149;0;0;0;0;0;0;775
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/EntryRequestEntity.java;org.apache.abdera.examples.appclient.EntryRequestEntity;class;7;6;2;4;5;5;0;1;0;0;0;52
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Total.java;org.apache.abdera.model.Total;interface;1;2;0;1;2;0;0;0;0;0;0;9
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMInReplyTo.java;org.apache.abdera.parser.stax.FOMInReplyTo;class;13;19;13;153;18;18;0;1;0;1;0;110
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMGenerator.java;org.apache.abdera.parser.stax.FOMGenerator;class;11;14;7;55;11;11;0;1;0;1;0;85
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMParserOptions.java;org.apache.abdera.parser.stax.FOMParserOptions;class;5;4;0;1;2;0;0;0;0;0;0;31
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/xpath/XPathException.java;org.apache.abdera.xpath.XPathException;class;3;4;0;6;4;4;0;1;0;1;0;33
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Feed.java;org.apache.abdera.model.Feed;interface;4;7;0;21;7;0;0;0;0;0;0;126
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/SecurityOptions.java;org.apache.abdera.security.SecurityOptions;interface;1;2;0;1;2;0;0;0;0;0;0;23
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/EncryptionOptions.java;org.apache.abdera.security.EncryptionOptions;interface;3;10;0;45;10;0;0;0;0;0;0;32
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/MimeTypeHelper.java;org.apache.abdera.util.MimeTypeHelper;class;2;8;7;6;4;4;4;0;0;0;3;58
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMDiv.java;org.apache.abdera.parser.stax.FOMDiv;class;9;18;8;55;11;11;0;1;0;1;0;98
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Content.java;org.apache.abdera.model.Content;interface;6;19;3;78;13;1;1;0;0;0;0;205
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlSignatureOptions.java;org.apache.abdera.security.xmlsec.XmlSignatureOptions;class;4;4;0;2;4;4;0;2;0;0;0;39
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/test/java/org/apache/abdera/test/parser/stax/FOMTest.java;org.apache.abdera.test.parser.stax.FOMTest;class;20;11;55;28;7;7;0;0;0;0;0;197
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMUnsupportedTextTypeException.java;org.apache.abdera.parser.stax.FOMUnsupportedTextTypeException;class;2;1;0;0;1;1;0;1;0;1;0;25
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/parser/Parser.java;org.apache.abdera.parser.Parser;interface;7;6;1;15;6;0;0;1;1;1;0;59
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMPerson.java;org.apache.abdera.parser.stax.FOMPerson;class;15;26;11;120;16;16;0;1;0;1;0;143
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMDateTime.java;org.apache.abdera.parser.stax.FOMDateTime;class;13;26;9;78;13;13;0;1;0;1;0;107
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Control.java;org.apache.abdera.model.Control;interface;2;3;0;3;3;0;0;0;0;0;0;91
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMExtensionElement.java;org.apache.abdera.parser.stax.FOMExtensionElement;class;8;3;0;3;3;3;0;1;0;1;0;53
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMCategory.java;org.apache.abdera.parser.stax.FOMCategory;class;11;18;7;91;14;14;0;1;0;1;0;95
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/AbstractParserOptions.java;org.apache.abdera.util.AbstractParserOptions;class;5;11;2;33;10;8;0;4;0;0;0;60
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/SecurityException.java;org.apache.abdera.security.SecurityException;class;3;4;0;6;4;4;0;1;0;1;0;33
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/test/java/org/apache/abdera/test/parser/stax/ParserTest.java;org.apache.abdera.test.parser.stax.ParserTest;class;9;2;6;1;2;2;2;0;0;0;0;48
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMUnsupportedContentTypeException.java;org.apache.abdera.parser.stax.FOMUnsupportedContentTypeException;class;2;1;0;0;1;1;0;1;0;1;0;25
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlEncryption.java;org.apache.abdera.security.xmlsec.XmlEncryption;class;15;11;21;3;3;3;0;0;0;0;0;85
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/ServerException.java;org.apache.abdera.examples.appclient.ServerException;class;2;4;0;0;4;4;1;2;0;1;0;35
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/AtomClient.java;org.apache.abdera.examples.appclient.AtomClient;class;43;94;65;693;39;31;0;2;0;0;0;620
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Element.java;org.apache.abdera.model.Element;interface;8;22;0;231;22;0;0;0;0;0;0;97
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/Version.java;org.apache.abdera.util.Version;interface;1;0;0;0;0;0;0;2;2;2;0;25
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Document.java;org.apache.abdera.model.Document;interface;7;11;0;55;11;0;0;0;0;0;0;84
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/ThreadHelper.java;org.apache.abdera.util.ThreadHelper;class;6;11;6;28;8;7;2;0;0;0;0;51
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/simple/PrintTitles.java;org.apache.abdera.examples.simple.PrintTitles;class;9;4;10;0;1;1;1;0;0;0;0;64
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Div.java;org.apache.abdera.model.Div;interface;3;6;0;15;6;0;0;0;0;0;0;51
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/AtomDate.java;org.apache.abdera.model.AtomDate;class;13;29;14;0;21;21;6;2;0;1;4;176
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Category.java;org.apache.abdera.model.Category;interface;4;7;0;21;7;0;0;0;0;0;0;94
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Base.java;org.apache.abdera.model.Base;interface;4;3;0;3;3;0;0;0;0;0;0;32
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/DateTime.java;org.apache.abdera.model.DateTime;interface;5;10;0;45;10;0;0;0;0;0;0;71
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMTotal.java;org.apache.abdera.parser.stax.FOMTotal;class;8;6;4;15;6;6;0;1;0;1;0;46
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/AbstractXPath.java;org.apache.abdera.util.AbstractXPath;class;8;9;8;26;8;8;0;1;0;0;0;58
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/InReplyTo.java;org.apache.abdera.model.InReplyTo;interface;4;14;0;91;14;0;0;0;0;0;0;93
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMBuilder.java;org.apache.abdera.parser.stax.FOMBuilder;class;45;94;65;145;27;13;0;5;0;0;0;413
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Workspace.java;org.apache.abdera.model.Workspace;interface;7;8;0;28;8;0;0;0;0;0;0;87
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/Signature.java;org.apache.abdera.security.Signature;interface;4;7;1;21;7;0;0;1;1;1;0;34
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMExtensibleElement.java;org.apache.abdera.parser.stax.FOMExtensibleElement;class;25;25;19;105;15;14;0;0;0;0;0;145
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Service.java;org.apache.abdera.model.Service;interface;7;6;0;15;6;0;0;0;0;0;0;68
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/ExtensibleElement.java;org.apache.abdera.model.ExtensibleElement;interface;10;11;0;55;11;0;0;0;0;0;0;80
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMText.java;org.apache.abdera.parser.stax.FOMText;class;16;24;13;0;9;8;0;2;0;1;0;117
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/Constants.java;org.apache.abdera.security.util.Constants;class;3;1;0;0;1;0;0;8;8;8;0;30
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/simple/Parse.java;org.apache.abdera.examples.simple.Parse;class;6;1;16;0;1;1;1;0;0;0;0;44
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/SignatureBase.java;org.apache.abdera.security.util.SignatureBase;class;5;3;2;3;3;2;0;0;0;0;0;38
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/StringElement.java;org.apache.abdera.model.StringElement;interface;2;2;0;1;2;0;0;0;0;0;0;29
07d285fd3b0419eed9632dccd6113fbcbcc79868;parser/src/test/java/org/apache/abdera/test/parser/stax/AtomConformanceTest.java;org.apache.abdera.test.parser.stax.AtomConformanceTest;class;15;65;35;36;9;8;9;0;0;0;7;493
e3e2f80fdccab134d29abd19652e952cb11868ce;core/src/test/java/org/apache/abdera/test/core/TestSuite.java;org.apache.abdera.test.core.TestSuite;class;4;2;2;1;2;2;1;0;0;0;0;27
e3e2f80fdccab134d29abd19652e952cb11868ce;parser/src/test/java/org/apache/abdera/test/parser/stax/TestSuite.java;org.apache.abdera.test.parser.stax.TestSuite;class;8;2;2;1;2;2;1;0;0;0;0;35
1d2dac3f2cf8f9e75552ec4dfc01dbac7173b51e;parser/src/main/java/org/apache/abdera/parser/stax/FOMParser.java;org.apache.abdera.parser.stax.FOMParser;class;21;13;9;10;5;3;0;0;0;0;0;95
1af816ef390af411c05e7c162c65d2e0c6020b32;core/src/test/java/org/apache/abdera/test/core/CoreTest.java;org.apache.abdera.test.core.CoreTest;class;4;4;9;3;3;3;3;0;0;0;0;69
70a348847737d6e84efb3f260e89bc74c185b2ba;core/src/main/java/org/apache/abdera/util/AbderaSource.java;org.apache.abdera.util.AbderaSource;class;11;6;3;8;5;5;0;1;0;0;0;46
70a348847737d6e84efb3f260e89bc74c185b2ba;core/src/main/java/org/apache/abdera/util/AbderaResult.java;org.apache.abdera.util.AbderaResult;class;15;10;1;8;5;5;0;3;0;0;0;55
b4ab4476847c7641bfba3268fa6ef06fb271479c;server/src/main/java/org/apache/abdera/server/AbderaServerException.java;org.apache.abdera.server.AbderaServerException;class;8;12;0;62;12;12;0;8;0;0;0;57
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/xsltxpath/XPathExample.java;org.apache.abdera.examples.xsltxpath.XPathExample;class;6;1;13;0;1;1;1;0;0;0;0;40
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/simple/UnacceptableElementsExample.java;org.apache.abdera.examples.simple.UnacceptableElementsExample;class;12;4;7;3;1;1;1;0;0;0;0;57
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/simple/TextFilterExample.java;org.apache.abdera.examples.simple.TextFilterExample;class;15;5;17;1;1;1;1;0;0;0;0;60
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/xsltxpath/XsltExample.java;org.apache.abdera.examples.xsltxpath.XsltExample;class;11;2;11;0;1;1;1;0;0;0;0;64
876a8c9ac3413d45d9417aa2b88ab61fa2d33030;parser/src/test/java/org/apache/abdera/test/parser/stax/BaseParserTestCase.java;org.apache.abdera.test.parser.stax.BaseParserTestCase;class;7;2;5;0;1;0;1;0;0;0;0;36
876a8c9ac3413d45d9417aa2b88ab61fa2d33030;parser/src/test/java/org/apache/abdera/test/parser/stax/FeedParserTest.java;org.apache.abdera.test.parser.stax.FeedParserTest;class;12;8;18;0;6;5;0;1;0;1;0;80
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/ThreadConstants.java;org.apache.abdera.ext.thread.ThreadConstants;interface;4;0;0;0;0;0;0;14;14;14;0;37
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/impl/FOMTotal.java;org.apache.abdera.ext.thread.impl.FOMTotal;class;9;7;4;21;7;7;0;1;0;1;0;51
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/ThreadHelper.java;org.apache.abdera.ext.thread.ThreadHelper;class;25;41;25;210;21;20;20;0;0;0;5;177
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/InReplyTo.java;org.apache.abdera.ext.thread.InReplyTo;interface;4;14;0;91;14;0;0;0;0;0;0;94
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/impl/FOMInReplyTo.java;org.apache.abdera.ext.thread.impl.FOMInReplyTo;class;14;22;13;210;21;21;0;1;0;1;0;123
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/Total.java;org.apache.abdera.ext.thread.Total;interface;1;2;0;1;2;0;0;0;0;0;0;10
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/ThreadExtensionFactory.java;org.apache.abdera.ext.thread.ThreadExtensionFactory;class;13;8;1;6;4;4;0;0;0;0;0;76
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/parser/ParserFactory.java;org.apache.abdera.parser.ParserFactory;interface;3;2;1;1;2;0;0;1;1;1;0;27
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/parser/NamedParser.java;org.apache.abdera.parser.NamedParser;interface;2;1;0;0;1;0;0;0;0;0;0;21
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/writer/WriterFactory.java;org.apache.abdera.writer.WriterFactory;interface;3;2;1;1;2;0;0;1;1;1;0;27
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/writer/NamedWriter.java;org.apache.abdera.writer.NamedWriter;interface;2;1;0;0;1;0;0;0;0;0;0;4
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/writer/Writer.java;org.apache.abdera.writer.Writer;interface;3;3;1;3;3;0;0;1;1;1;0;36
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;parser/src/main/java/org/apache/abdera/parser/stax/FOMWriter.java;org.apache.abdera.parser.stax.FOMWriter;class;5;3;3;3;3;3;0;0;0;0;0;45
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/ConstantComparator.java;com.rc.retroweaver.optimizer.ConstantComparator;class;7;24;2;1;2;1;0;0;0;0;0;93
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/RetroWeaverClassLoader.java;com.rc.retroweaver.JarElement;class;34;44;26;130;21;0;0;5;0;0;0;190
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/ConcurrentTest.java;com.rc.retroweaver.tests.ConcurrentTest;class;4;4;3;3;3;3;0;0;0;0;0;21
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/AppendableTest.java;com.rc.retroweaver.tests.AppendableTest;class;4;5;2;6;1;1;0;0;0;0;0;23
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/ClassConstantsCollector.java;com.rc.retroweaver.optimizer.ClassConstantsCollector;class;14;39;13;0;10;10;0;1;0;0;0;199
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/VerifierTest.java;com.rc.retroweaver.tests.AbstractAddress;class;15;9;16;36;8;5;1;0;0;0;1;66
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/RetroWeaver.java;com.rc.retroweaver.DefaultWeaveListener;class;54;146;75;546;37;28;4;100;0;86;3;870
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/BigDecimalTest.java;com.rc.retroweaver.tests.BigDecimalTest;class;2;2;3;1;2;2;0;0;0;0;0;14
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/RetroweaverTestSuite.java;com.rc.retroweaver.tests.RetroweaverTestSuite;class;23;11;6;3;3;3;2;0;0;0;1;57
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/InnerClassTest.java;com.rc.retroweaver.tests.InnerClass;class;8;7;5;15;6;6;0;5;0;1;0;55
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/runtime/Autobox.java;com.rc.retroweaver.runtime.Autobox;class;15;17;0;28;8;8;8;4;0;4;0;56
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/WeaveRunner.java;com.rc.retroweaver.WeaveRunner;class;17;26;25;2;5;4;2;3;0;1;1;137
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/MethodConstantsCollector.java;com.rc.retroweaver.optimizer.MethodConstantsCollector;class;8;17;17;0;13;13;0;1;0;0;0;152
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/ClassMethodsTest.java;com.rc.retroweaver.tests.ClassMethodsTest;class;8;13;12;55;11;11;0;0;0;0;0;60
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/gui/RetroWeaverGui.java;com.rc.retroweaver.gui.RetroWeaverGui;class;48;47;70;664;29;9;3;16;0;4;2;304
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/Constant.java;com.rc.retroweaver.optimizer.Constant;class;7;35;8;0;10;5;0;9;0;0;0;246
